experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,rt,age,gender,hand,rt_measure
EXP1,9,exp1_t51,51,judgment,vetro,giustizia,giustizia,right,A,784.0,24,F,right,keypress
EXP1,9,exp1_t52,52,judgment,onore,vino,onore,left,A,985.7,24,F,right,keypress
EXP1,9,exp1_t53,53,judgment,veloce,vespa,veloce,left,A,942.2,24,F,right,keypress
EXP1,9,exp1_t54,54,judgment,scrivania,pensieroso,pensieroso,right,A,756.9,24,F,right,keypress
EXP1,9,exp1_t55,55,judgment,latte,fetore,fetore,right,A,1177.8,24,F,right,keypress
EXP1,9,exp1_t56,56,judgment,gomito,astio,astio,right,A,1423.7,24,F,right,keypress
EXP1,9,exp1_t57,57,judgment,rasoio,stritolare,stritolare,right,A,1035.4,24,F,right,keypress
EXP1,9,exp1_t58,58,judgment,corrotto,gonna,corrotto,left,A,1141.7,24,F,right,keypress
EXP1,9,exp1_t59,59,judgment,asilo,motivo,motivo,right,A,851.7,24,F,right,keypress
EXP1,9,exp1_t60,60,judgment,vaso,gloria,gloria,right,A,1969.0,24,F,right,keypress
EXP1,9,exp1_t61,61,judgment,causa,stomaco,causa,left,A,1333.8,24,F,right,keypress
EXP1,9,exp1_t62,62,judgment,prestigio,lusso,prestigio,left,A,1250.0,24,F,right,keypress
EXP1,9,exp1_t63,63,judgment,frigido,forcina,frigido,left,A,1159.1,24,F,right,keypress
EXP1,9,exp1_t64,64,judgment,buio,balcone,buio,left,A,781.8,24,F,right,keypress
EXP1,9,exp1_t65,65,judgment,gatto,spaventato,spaventato,right,A,922.3,24,F,right,keypress
EXP1,9,exp1_t66,66,judgment,precipizio,orrore,orrore,right,A,1058.8,24,F,right,keypress
EXP1,9,exp1_t67,67,judgment,mercato,vantaggio,vantaggio,right,A,1331.7,24,F,right,keypress
EXP1,9,exp1_t68,68,judgment,dollaro,utile,utile,right,A,851.0,24,F,right,keypress
EXP1,9,exp1_t69,69,judgment,giardino,salute,salute,right,A,800.6,24,F,right,keypress
EXP1,9,exp1_t70,70,judgment,tavolo,pressione,pressione,right,A,918.0,24,F,right,keypress
EXP1,9,exp1_t71,71,judgment,puzza,stufa,puzza,left,A,1062.1,24,F,right,keypress
EXP1,9,exp1_t72,72,judgment,deforme,tronco,deforme,left,A,960.9,24,F,right,keypress
EXP1,9,exp1_t73,73,judgment,sfera,fase,fase,right,A,1493.1,24,F,right,keypress
EXP1,9,exp1_t74,74,judgment,stanco,divano,stanco,left,A,1205.0,24,F,right,keypress
EXP1,9,exp1_t75,75,judgment,rancido,insalata,rancido,left,A,711.1,24,F,right,keypress
EXP1,9,exp1_t76,76,judgment,grezzo,barile,grezzo,left,A,1166.7,24,F,right,keypress
EXP1,9,exp1_t77,77,judgment,umano,morale,morale,right,A,880.8,24,F,right,keypress
EXP1,9,exp1_t78,78,judgment,miracolo,applauso,miracolo,left,A,1217.1,24,F,right,keypress
EXP1,9,exp1_t79,79,judgment,annoiato,mestolo,annoiato,left,A,1033.9,24,F,right,keypress
EXP1,9,exp1_t80,80,judgment,evidente,serbatoio,evidente,left,A,2732.4,24,F,right,keypress
EXP1,9,exp1_t81,81,judgment,infedele,sposa,infedele,left,A,1377.3,24,F,right,keypress
EXP1,9,exp1_t82,82,judgment,lussuria,prateria,lussuria,left,A,2332.4,24,F,right,keypress
EXP1,9,exp1_t83,83,judgment,carcere,pena,pena,right,A,1184.0,24,F,right,keypress
EXP1,9,exp1_t84,84,judgment,coltello,demonio,demonio,right,A,1751.3,24,F,right,keypress
EXP1,9,exp1_t85,85,judgment,finestra,triste,triste,right,A,948.5,24,F,right,keypress
EXP1,9,exp1_t86,86,judgment,cappello,rovente,rovente,right,A,1042.8,24,F,right,keypress
EXP1,9,exp1_t87,87,judgment,infuriato,forchetta,infuriato,left,A,1475.8,24,F,right,keypress
EXP1,9,exp1_t88,88,judgment,maglia,vincere,vincere,right,A,1261.1,24,F,right,keypress
EXP1,9,exp1_t89,89,judgment,atletica,scarpa,atletica,left,A,761.7,24,F,right,keypress
EXP1,9,exp1_t90,90,judgment,ulivo,ambizione,ambizione,right,A,1323.2,24,F,right,keypress
EXP1,9,exp1_t91,91,judgment,natale,albero,natale,left,A,1178.2,24,F,right,keypress
EXP1,9,exp1_t92,92,judgment,intelletto,idrante,intelletto,left,A,1163.2,24,F,right,keypress
EXP1,9,exp1_t93,93,judgment,cavallo,arte,arte,right,A,1025.0,24,F,right,keypress
EXP1,9,exp1_t94,94,judgment,statua,audace,audace,right,A,984.5,24,F,right,keypress
EXP1,9,exp1_t95,95,judgment,paralisi,sedia,paralisi,left,A,1117.2,24,F,right,keypress
EXP1,9,exp1_t96,96,judgment,poltrona,fiducia,fiducia,right,A,728.1,24,F,right,keypress
EXP1,9,exp1_t97,97,judgment,paletta,collisione,collisione,right,A,1167.8,24,F,right,keypress
EXP1,9,exp1_t98,98,judgment,poesia,penna,poesia,left,A,859.0,24,F,right,keypress
EXP1,9,exp1_t99,99,judgment,lavare,attivare,attivare,right,A,1540.7,24,F,right,keypress
EXP1,9,exp1_t100,100,judgment,appetitoso,pizza,appetitoso,left,A,1519.6,24,F,right,keypress
EXP1,9,exp1_t101,101,judgment,gattino,dettaglio,dettaglio,right,A,1009.9,24,F,right,keypress
EXP1,9,exp1_t102,102,judgment,pianta,saggio,saggio,right,A,1143.5,24,F,right,keypress
EXP1,9,exp1_t103,103,judgment,aereo,allerta,allerta,right,A,1138.7,24,F,right,keypress
EXP1,9,exp1_t104,104,judgment,specchio,spirito,spirito,right,A,713.6,24,F,right,keypress
EXP1,9,exp1_t105,105,judgment,maniaco,ossessione,ossessione,right,A,733.0,24,F,right,keypress
EXP1,9,exp1_t106,106,judgment,crepuscolo,orologio,crepuscolo,left,A,948.7,24,F,right,keypress
EXP1,9,exp1_t107,107,judgment,diavolo,prigione,diavolo,left,A,1204.6,24,F,right,keypress
EXP1,9,exp1_t108,108,judgment,scarafaggio,orribile,orribile,right,A,1194.4,24,F,right,keypress
EXP1,9,exp1_t109,109,judgment,ottimismo,profumo,ottimismo,left,A,1921.5,24,F,right,keypress
EXP1,9,exp1_t110,110,judgment,ostile,nuvoloso,ostile,left,A,810.4,24,F,right,keypress
EXP1,9,exp1_t111,111,judgment,facile,morbido,facile,left,A,1438.4,24,F,right,keypress
EXP1,9,exp1_t112,112,judgment,guarire,ospedale,guarire,left,A,783.6,24,F,right,keypress
EXP1,9,exp1_t113,113,judgment,pentola,mente,mente,right,A,1028.8,24,F,right,keypress
EXP1,9,exp1_t114,114,judgment,idiota,scimmia,idiota,left,A,909.7,24,F,right,keypress
EXP1,10,exp1_t0,0,judgment,sedile,agile,agile,right,A,857.4,31,F,right,keypress
EXP1,10,exp1_t1,1,judgment,idiota,scimmia,idiota,left,A,684.7,31,F,right,keypress
EXP1,10,exp1_t2,2,judgment,rasoio,stritolare,stritolare,right,A,762.8,31,F,right,keypress
EXP1,10,exp1_t3,3,judgment,febbre,pino,febbre,left,A,788.8,31,F,right,keypress
EXP1,10,exp1_t4,4,judgment,paralisi,sedia,paralisi,left,A,955.6,31,F,right,keypress
EXP1,10,exp1_t5,5,judgment,rosso,bicchiere,rosso,left,A,784.9,31,F,right,keypress
EXP1,10,exp1_t6,6,judgment,piatto,insipido,insipido,right,A,636.5,31,F,right,keypress
EXP1,10,exp1_t7,7,judgment,ricatto,schiaffo,ricatto,left,A,667.6,31,F,right,keypress
EXP1,10,exp1_t8,8,judgment,evidente,serbatoio,evidente,left,A,901.7,31,F,right,keypress
EXP1,10,exp1_t9,9,judgment,annoiato,mestolo,annoiato,left,A,684.2,31,F,right,keypress
EXP1,10,exp1_t10,10,judgment,gatto,spaventato,spaventato,right,A,674.8,31,F,right,keypress
EXP1,10,exp1_t11,11,judgment,gattino,dettaglio,dettaglio,right,A,770.0,31,F,right,keypress
EXP1,10,exp1_t12,12,judgment,statua,audace,audace,right,A,739.5,31,F,right,keypress
EXP1,10,exp1_t13,13,judgment,dollaro,utile,utile,right,A,1043.8,31,F,right,keypress
EXP1,10,exp1_t14,14,judgment,riparato,tenda,riparato,left,A,692.3,31,F,right,keypress
EXP1,10,exp1_t15,15,judgment,intelletto,idrante,intelletto,left,A,717.8,31,F,right,keypress
EXP1,10,exp1_t16,16,judgment,miracolo,applauso,miracolo,left,A,746.4,31,F,right,keypress
EXP1,10,exp1_t17,17,judgment,deforme,tronco,deforme,left,A,1072.1,31,F,right,keypress
EXP1,10,exp1_t18,18,judgment,attico,modesto,modesto,right,A,775.8,31,F,right,keypress
EXP1,10,exp1_t19,19,judgment,montagna,codardo,codardo,right,A,684.7,31,F,right,keypress
EXP1,10,exp1_t20,20,judgment,poesia,penna,poesia,left,A,952.1,31,F,right,keypress
EXP1,10,exp1_t21,21,judgment,diavolo,prigione,diavolo,left,A,876.8,31,F,right,keypress
EXP1,10,exp1_t22,22,judgment,mercato,vantaggio,vantaggio,right,A,850.7,31,F,right,keypress
EXP1,10,exp1_t23,23,judgment,leggenda,scala,leggenda,left,A,1072.7,31,F,right,keypress
EXP1,10,exp1_t24,24,judgment,scrivania,pensieroso,pensieroso,right,A,735.6,31,F,right,keypress
EXP1,10,exp1_t25,25,judgment,maniaco,ossessione,ossessione,right,A,734.4,31,F,right,keypress
EXP1,10,exp1_t26,26,judgment,lussuria,prateria,lussuria,left,A,889.4,31,F,right,keypress
EXP1,10,exp1_t27,27,judgment,lavare,attivare,attivare,right,A,750.8,31,F,right,keypress
EXP1,10,exp1_t28,28,judgment,insolente,vasca,insolente,left,A,776.8,31,F,right,keypress
EXP1,10,exp1_t29,29,judgment,infuriato,forchetta,infuriato,left,A,1003.3,31,F,right,keypress
EXP1,10,exp1_t30,30,judgment,appetitoso,pizza,appetitoso,left,A,702.1,31,F,right,keypress
EXP1,10,exp1_t31,31,judgment,vaso,gloria,gloria,right,A,667.7,31,F,right,keypress
EXP1,10,exp1_t32,32,judgment,opzione,giacca,opzione,left,A,775.3,31,F,right,keypress
EXP1,10,exp1_t33,33,judgment,meraviglia,cornice,meraviglia,left,A,646.0,31,F,right,keypress
EXP1,10,exp1_t34,34,judgment,umano,morale,morale,right,A,1167.5,31,F,right,keypress
EXP1,10,exp1_t35,35,judgment,bicicletta,passione,passione,right,A,775.2,31,F,right,keypress
EXP1,10,exp1_t36,36,judgment,genere,cioccolato,genere,left,A,754.8,31,F,right,keypress
EXP1,10,exp1_t37,37,judgment,estasi,sughero,estasi,left,A,650.9,31,F,right,keypress
EXP1,10,exp1_t38,38,judgment,precipizio,orrore,orrore,right,A,1029.3,31,F,right,keypress
EXP1,10,exp1_t39,39,judgment,coltello,demonio,demonio,right,A,636.0,31,F,right,keypress
EXP1,10,exp1_t40,40,judgment,abito,solenne,solenne,right,A,685.8,31,F,right,keypress
EXP1,10,exp1_t41,41,judgment,pugnale,fortuito,fortuito,right,A,738.4,31,F,right,keypress
EXP1,10,exp1_t42,42,judgment,pianta,saggio,saggio,right,A,708.4,31,F,right,keypress
EXP1,10,exp1_t43,43,judgment,orecchio,disturbare,disturbare,right,A,867.4,31,F,right,keypress
EXP1,10,exp1_t44,44,judgment,laureato,dio,dio,right,A,1056.1,31,F,right,keypress
EXP1,10,exp1_t45,45,judgment,sfera,fase,fase,right,A,892.0,31,F,right,keypress
EXP1,10,exp1_t46,46,judgment,frigido,forcina,frigido,left,A,762.6,31,F,right,keypress
EXP1,10,exp1_t47,47,judgment,puzza,stufa,puzza,left,A,910.8,31,F,right,keypress
EXP1,10,exp1_t48,48,judgment,asilo,motivo,motivo,right,A,684.2,31,F,right,keypress
EXP1,10,exp1_t49,49,judgment,atletica,scarpa,atletica,left,A,1034.0,31,F,right,keypress
EXP1,10,exp1_t50,50,judgment,guarire,ospedale,guarire,left,A,975.0,31,F,right,keypress
EXP1,10,exp1_t51,51,judgment,vetro,giustizia,giustizia,right,A,576.9,31,F,right,keypress
EXP1,10,exp1_t52,52,judgment,brutale,miele,brutale,left,A,734.3,31,F,right,keypress
EXP1,10,exp1_t53,53,judgment,aereo,allerta,allerta,right,A,767.3,31,F,right,keypress
EXP1,10,exp1_t54,54,judgment,tromba,potenza,potenza,right,A,1536.0,31,F,right,keypress
EXP1,10,exp1_t55,55,judgment,crepuscolo,orologio,crepuscolo,left,A,1041.0,31,F,right,keypress
EXP1,10,exp1_t56,56,judgment,lenire,ferite,lenire,left,A,1171.7,31,F,right,keypress
EXP1,10,exp1_t57,57,judgment,dono,perspicacia,perspicacia,right,A,907.0,31,F,right,keypress
EXP1,10,exp1_t58,58,judgment,grave,caviglia,grave,left,A,896.6,31,F,right,keypress
EXP1,10,exp1_t59,59,judgment,giocattolo,insipido,insipido,right,A,818.5,31,F,right,keypress
EXP1,10,exp1_t60,60,judgment,ispirato,geranio,ispirato,left,A,756.5,31,F,right,keypress
EXP1,10,exp1_t61,61,judgment,maglia,vincere,vincere,right,A,918.4,31,F,right,keypress
EXP1,10,exp1_t62,62,judgment,farfalla,fantasia,fantasia,right,A,860.1,31,F,right,keypress
EXP1,10,exp1_t63,63,judgment,finestra,triste,triste,right,A,801.1,31,F,right,keypress
EXP1,10,exp1_t64,64,judgment,facile,morbido,facile,left,A,757.0,31,F,right,keypress
EXP1,10,exp1_t65,65,judgment,gomito,astio,astio,right,A,791.4,31,F,right,keypress
EXP1,10,exp1_t66,66,judgment,dentista,fiducioso,fiducioso,right,A,727.4,31,F,right,keypress
EXP1,10,exp1_t67,67,judgment,cane,cortese,cortese,right,A,643.9,31,F,right,keypress
EXP1,10,exp1_t68,68,judgment,avventura,vacanza,avventura,left,A,651.0,31,F,right,keypress
EXP1,10,exp1_t69,69,judgment,cavallo,arte,arte,right,A,760.1,31,F,right,keypress
EXP1,10,exp1_t70,70,judgment,natale,albero,natale,left,A,712.9,31,F,right,keypress
EXP1,10,exp1_t71,71,judgment,poltrona,fiducia,fiducia,right,A,792.2,31,F,right,keypress
EXP1,10,exp1_t72,72,judgment,camera,cortesia,cortesia,right,A,751.0,31,F,right,keypress
EXP1,10,exp1_t73,73,judgment,tavolo,pressione,pressione,right,A,788.5,31,F,right,keypress
EXP1,10,exp1_t74,74,judgment,buio,balcone,buio,left,A,1069.8,31,F,right,keypress
EXP1,10,exp1_t75,75,judgment,rancido,insalata,rancido,left,A,872.0,31,F,right,keypress
EXP1,10,exp1_t76,76,judgment,mobilita,gomma,mobilita,left,A,672.6,31,F,right,keypress
EXP1,10,exp1_t77,77,judgment,specchio,spirito,spirito,right,A,651.5,31,F,right,keypress
EXP1,10,exp1_t78,78,judgment,prete,devoto,devoto,right,A,734.3,31,F,right,keypress
EXP1,10,exp1_t79,79,judgment,veloce,vespa,veloce,left,A,1112.8,31,F,right,keypress
EXP1,10,exp1_t80,80,judgment,libreria,spazio,spazio,right,A,751.6,31,F,right,keypress
EXP1,10,exp1_t81,81,judgment,paletta,collisione,collisione,right,A,791.5,31,F,right,keypress
EXP1,10,exp1_t82,82,judgment,eccellenza,diamante,eccellenza,left,A,968.9,31,F,right,keypress
EXP1,10,exp1_t83,83,judgment,ostile,nuvoloso,ostile,left,A,687.4,31,F,right,keypress
EXP1,10,exp1_t84,84,judgment,latte,fetore,fetore,right,A,685.2,31,F,right,keypress
EXP1,10,exp1_t85,85,judgment,fastidio,naso,fastidio,left,A,751.3,31,F,right,keypress
EXP1,10,exp1_t86,86,judgment,infedele,sposa,infedele,left,A,657.6,31,F,right,keypress
EXP1,10,exp1_t87,87,judgment,corrotto,gonna,corrotto,left,A,754.8,31,F,right,keypress
EXP1,10,exp1_t88,88,judgment,cappello,rovente,rovente,right,A,685.4,31,F,right,keypress
EXP1,10,exp1_t89,89,judgment,muscoloso,debole,debole,right,A,866.7,31,F,right,keypress
EXP1,10,exp1_t90,90,judgment,scarafaggio,orribile,orribile,right,A,801.1,31,F,right,keypress
EXP1,10,exp1_t91,91,judgment,bocca,riverente,riverente,right,A,693.2,31,F,right,keypress
EXP1,10,exp1_t92,92,judgment,immorale,attrezzo,immorale,left,A,658.1,31,F,right,keypress
EXP1,10,exp1_t93,93,judgment,fetido,calza,fetido,left,A,767.4,31,F,right,keypress
EXP1,10,exp1_t94,94,judgment,elegante,felpa,elegante,left,A,1701.1,31,F,right,keypress
EXP1,10,exp1_t95,95,judgment,stanco,divano,stanco,left,A,660.6,31,F,right,keypress
EXP1,10,exp1_t96,96,judgment,causa,stomaco,causa,left,A,692.1,31,F,right,keypress
EXP1,10,exp1_t97,97,judgment,magnifico,zanzara,magnifico,left,A,750.3,31,F,right,keypress
EXP1,10,exp1_t98,98,judgment,musica,violino,musica,left,A,640.7,31,F,right,keypress
EXP1,10,exp1_t99,99,judgment,pentola,mente,mente,right,A,661.5,31,F,right,keypress
EXP1,10,exp1_t100,100,judgment,occhio,inganno,inganno,right,A,833.9,31,F,right,keypress
EXP1,10,exp1_t101,101,judgment,assediato,ferito,assediato,left,A,1170.6,31,F,right,keypress
EXP1,10,exp1_t102,102,judgment,onore,vino,onore,left,A,691.4,31,F,right,keypress
EXP1,10,exp1_t103,103,judgment,ulivo,ambizione,ambizione,right,A,611.6,31,F,right,keypress
EXP1,10,exp1_t104,104,judgment,caos,quaderno,caos,left,A,968.5,31,F,right,keypress
EXP1,10,exp1_t105,105,judgment,freddo,cappotto,freddo,left,A,734.0,31,F,right,keypress
EXP1,10,exp1_t106,106,judgment,disprezzo,sorriso,disprezzo,left,A,876.1,31,F,right,keypress
EXP1,10,exp1_t107,107,judgment,giardino,salute,salute,right,A,634.0,31,F,right,keypress
EXP1,10,exp1_t108,108,judgment,carcere,pena,pena,right,A,840.1,31,F,right,keypress
EXP1,10,exp1_t109,109,judgment,caramella,melodia,melodia,right,A,763.1,31,F,right,keypress
EXP1,10,exp1_t110,110,judgment,burro,tenero,tenero,right,A,742.8,31,F,right,keypress
EXP1,10,exp1_t111,111,judgment,grato,abbraccio,grato,left,A,601.5,31,F,right,keypress
EXP1,10,exp1_t112,112,judgment,grezzo,barile,grezzo,left,A,684.1,31,F,right,keypress
EXP1,10,exp1_t113,113,judgment,elefante,innocente,innocente,right,A,684.3,31,F,right,keypress
EXP1,11,exp1_t0,0,judgment,poesia,penna,penna,right,B,1355.2,21,F,right,keypress
EXP1,11,exp1_t1,1,judgment,sedile,agile,sedile,left,B,870.4,21,F,right,keypress
EXP1,11,exp1_t2,2,judgment,ottimismo,profumo,profumo,right,B,1112.6,21,F,right,keypress
EXP1,11,exp1_t3,3,judgment,caramella,melodia,caramella,left,B,1187.6,21,F,right,keypress
EXP1,11,exp1_t4,4,judgment,infuriato,forchetta,forchetta,right,B,1782.5,21,F,right,keypress
EXP1,11,exp1_t5,5,judgment,sfera,fase,sfera,left,B,1295.3,21,F,right,keypress
EXP1,11,exp1_t6,6,judgment,paletta,collisione,paletta,left,B,2288.1,21,F,right,keypress
EXP1,11,exp1_t7,7,judgment,guarire,ospedale,ospedale,right,B,1034.8,21,F,right,keypress
EXP1,11,exp1_t8,8,judgment,piatto,insipido,piatto,left,B,1778.8,21,F,right,keypress
EXP1,11,exp1_t9,9,judgment,abito,solenne,abito,left,B,992.8,21,F,right,keypress
EXP1,11,exp1_t10,10,judgment,dentista,fiducioso,dentista,left,B,1444.6,21,F,right,keypress
EXP1,11,exp1_t11,11,judgment,mobilita,gomma,gomma,right,B,817.7,21,F,right,keypress
EXP1,11,exp1_t12,12,judgment,intimo,mistico,intimo,left,B,1790.0,21,F,right,keypress
EXP1,11,exp1_t13,13,judgment,specchio,spirito,specchio,left,B,1046.5,21,F,right,keypress
EXP1,11,exp1_t14,14,judgment,diavolo,prigione,prigione,right,B,1431.1,21,F,right,keypress
EXP1,11,exp1_t15,15,judgment,fastidio,naso,naso,right,B,1451.7,21,F,right,keypress
EXP1,11,exp1_t16,16,judgment,asilo,motivo,asilo,left,B,1538.5,21,F,right,keypress
EXP1,11,exp1_t17,17,judgment,maniaco,ossessione,maniaco,left,B,2193.7,21,F,right,keypress
EXP1,11,exp1_t18,18,judgment,atletica,scarpa,scarpa,right,B,1277.2,21,F,right,keypress
EXP1,11,exp1_t19,19,judgment,orecchio,disturbare,orecchio,left,B,1402.8,21,F,right,keypress
EXP1,11,exp1_t20,20,judgment,elefante,innocente,elefante,left,B,1120.0,21,F,right,keypress
EXP1,11,exp1_t21,21,judgment,febbre,pino,pino,right,B,1192.8,21,F,right,keypress
EXP1,11,exp1_t22,22,judgment,paralisi,sedia,sedia,right,B,1339.5,21,F,right,keypress
EXP1,11,exp1_t23,23,judgment,appetitoso,pizza,pizza,right,B,1372.1,21,F,right,keypress
EXP1,11,exp1_t24,24,judgment,ostile,nuvoloso,nuvoloso,right,B,1338.0,21,F,right,keypress
EXP1,11,exp1_t25,25,judgment,rosso,bicchiere,bicchiere,right,B,1608.0,21,F,right,keypress
EXP1,11,exp1_t26,26,judgment,brutale,miele,miele,right,B,1256.5,21,F,right,keypress
EXP1,11,exp1_t27,27,judgment,lenire,ferite,ferite,right,B,2309.3,21,F,right,keypress
EXP1,11,exp1_t28,28,judgment,bicicletta,passione,bicicletta,left,B,1122.5,21,F,right,keypress
EXP1,11,exp1_t29,29,judgment,magnifico,zanzara,zanzara,right,B,1659.7,21,F,right,keypress
EXP1,11,exp1_t30,30,judgment,gattino,dettaglio,gattino,left,B,1572.8,21,F,right,keypress
EXP1,11,exp1_t31,31,judgment,maglia,vincere,maglia,left,B,1089.8,21,F,right,keypress
EXP1,11,exp1_t32,32,judgment,riparato,tenda,tenda,right,B,1562.4,21,F,right,keypress
EXP1,11,exp1_t33,33,judgment,dollaro,utile,dollaro,left,B,1322.1,21,F,right,keypress
EXP1,11,exp1_t34,34,judgment,ispirato,geranio,geranio,right,B,2434.6,21,F,right,keypress
EXP1,11,exp1_t35,35,judgment,freddo,cappotto,cappotto,right,B,1428.9,21,F,right,keypress
EXP1,11,exp1_t36,36,judgment,aereo,allerta,aereo,left,B,1221.8,21,F,right,keypress
EXP1,11,exp1_t37,37,judgment,pugnale,fortuito,pugnale,left,B,1533.0,21,F,right,keypress
EXP1,11,exp1_t38,38,judgment,vaso,gloria,vaso,left,B,1122.7,21,F,right,keypress
EXP1,11,exp1_t39,39,judgment,gomito,astio,gomito,left,B,792.2,21,F,right,keypress
EXP1,11,exp1_t40,40,judgment,umano,morale,umano,left,B,1430.0,21,F,right,keypress
EXP1,11,exp1_t41,41,judgment,pianta,saggio,pianta,left,B,2175.3,21,F,right,keypress
EXP1,11,exp1_t42,42,judgment,scrivania,pensieroso,scrivania,left,B,1267.9,21,F,right,keypress
EXP1,11,exp1_t43,43,judgment,cappello,rovente,cappello,left,B,961.9,21,F,right,keypress
EXP1,11,exp1_t44,44,judgment,finestra,triste,finestra,left,B,1293.8,21,F,right,keypress
EXP1,11,exp1_t45,45,judgment,scarafaggio,orribile,scarafaggio,left,B,1982.1,21,F,right,keypress
EXP1,11,exp1_t46,46,judgment,ulivo,ambizione,ulivo,left,B,1204.8,21,F,right,keypress
EXP1,11,exp1_t47,47,judgment,poltrona,fiducia,poltrona,left,B,1381.6,21,F,right,keypress
EXP1,11,exp1_t48,48,judgment,prete,devoto,prete,left,B,1812.2,21,F,right,keypress
EXP1,11,exp1_t49,49,judgment,grezzo,barile,barile,right,B,1842.8,21,F,right,keypress
EXP1,11,exp1_t50,50,judgment,bocca,riverente,bocca,left,B,1722.1,21,F,right,keypress
EXP1,11,exp1_t51,51,judgment,genere,cioccolato,cioccolato,right,B,2418.9,21,F,right,keypress
EXP1,11,exp1_t52,52,judgment,buio,balcone,balcone,right,B,1060.1,21,F,right,keypress
EXP1,11,exp1_t53,53,judgment,lussuria,prateria,prateria,right,B,1162.2,21,F,right,keypress
EXP1,11,exp1_t54,54,judgment,incidente,colpa,incidente,left,B,1706.7,21,F,right,keypress
EXP1,11,exp1_t55,55,judgment,grave,caviglia,caviglia,right,B,1205.4,21,F,right,keypress
EXP1,11,exp1_t56,56,judgment,muscoloso,debole,muscoloso,left,B,1225.4,21,F,right,keypress
EXP1,11,exp1_t57,57,judgment,puzza,stufa,stufa,right,B,998.9,21,F,right,keypress
EXP1,11,exp1_t58,58,judgment,idiota,scimmia,scimmia,right,B,1090.1,21,F,right,keypress
EXP1,11,exp1_t59,59,judgment,veloce,vespa,vespa,right,B,1095.5,21,F,right,keypress
EXP1,11,exp1_t60,60,judgment,occhio,inganno,occhio,left,B,1598.8,21,F,right,keypress
EXP1,11,exp1_t61,61,judgment,burro,tenero,burro,left,B,1582.3,21,F,right,keypress
EXP1,11,exp1_t62,62,judgment,assediato,ferito,ferito,right,B,1713.1,21,F,right,keypress
EXP1,11,exp1_t63,63,judgment,musica,violino,violino,right,B,1210.7,21,F,right,keypress
EXP1,11,exp1_t64,64,judgment,laureato,dio,laureato,left,B,2195.1,21,F,right,keypress
EXP1,11,exp1_t65,65,judgment,statua,audace,statua,left,B,1654.7,21,F,right,keypress
EXP1,11,exp1_t66,66,judgment,attico,modesto,attico,left,B,1742.0,21,F,right,keypress
EXP1,11,exp1_t67,67,judgment,rancido,insalata,insalata,right,B,2271.1,21,F,right,keypress
EXP1,11,exp1_t68,68,judgment,coltello,demonio,coltello,left,B,1132.0,21,F,right,keypress
EXP1,11,exp1_t69,69,judgment,fetido,calza,calza,right,B,1775.1,21,F,right,keypress
EXP1,11,exp1_t70,70,judgment,elegante,felpa,felpa,right,B,1256.9,21,F,right,keypress
EXP1,11,exp1_t71,71,judgment,mercato,vantaggio,mercato,left,B,1702.7,21,F,right,keypress
