participant_id,trial_order,cue_id,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,response12,response13,response14,response15,response16,response17,response18,response19,response20,first_key_RT1,first_key_RT2,first_key_RT3,first_key_RT4,first_key_RT5,first_key_RT6,first_key_RT7,first_key_RT8,first_key_RT9,first_key_RT10,first_key_RT11,first_key_RT12,first_key_RT13,first_key_RT14,first_key_RT15,first_key_RT16,first_key_RT17,first_key_RT18,first_key_RT19,first_key_RT20
32,10,40,XYLOPHONE,MUSIC,MOUTH,FINGERS,NOISE,TUNE,CONCERT,MUSIC LESSONS,BAND,QIOUR,SONGS,BEAT,SINGING,PANTOMIME,,,,,,,,544.9,1126.4,568.5,544.4,2410.5,4495.8,687.8,1363.9,743.1,10609.7,2877.7,2461.2,6524.9,,,,,,,
33,1,6,DIAGRAM,DRAW,INSTRUCTION,EXPLANATION,VIEW,DETAILED,INFORMATIVE,MAP,READ,SEE,OBSERVE,CHARTS,LINES,COLORS,SKETCH,MATHS,SCHOOL,WORK,FACTUAL,BLACK,,3567.6,377.1,5977.5,369.5,2513.2,2553.1,857.2,1969.5,4057.4,3000.3,3425.2,464.4,2809.3,1976.4,4128.7,512.9,2233.3,5849.5,16088.8,
33,2,7,DOORMAT,HARD,SHOES,FOOT,OUTSIDE,INSIDE,BRISTLY,BROWN,HOME,BOOTS,TRAINERS,ENTER,LEAVE,ARRIVE,ROUGH,DIRTY,VACUUM,STAND,WIPE,DARK,CHANGEABLE,2791.9,608.2,552.7,800.6,384.5,928.8,3336.0,1960.6,3559.9,2232.6,4296.9,1464.1,3064.5,5512.6,1964.8,5127.8,8008.5,888.8,7160.6,6768.5
33,3,15,GUST,WIND,BLOW,WEATHER,COLD,STRONG,FORECAST,BLOWN,DAMAGE,COLD,WIND,FAST,SHELTER,WINTER,AUTUMN,SEASIDE,MOVEMENT,RAIN,STORMY,PUSH,ATMOSPHERE,1071.8,913.6,536.7,1201.5,528.8,2809.2,1832.8,1865.4,7353.0,1136.6,4281.0,8431.9,6641.6,2585.2,4745.4,6177.4,16617.4,4313.0,5520.3,6121.1
33,4,18,KITCHEN,CUPBOARDS,WORK,COOKING,FOOD,FAMILY,TABLE,PEOPLE,BUSY,CLEAN,MESSY,FULL,FAST,CUTLERY,WINDOWS,SINK,BOARDS,CUTTING,OVEN,UNITS,DISHWASHER,1175.8,800.3,463.1,344.0,392.1,808.3,2792.2,367.9,1352.3,456.2,3223.7,4664.4,8528.5,5976.1,1352.0,2584.2,511.7,4703.6,4512.4,1912.2
33,5,19,LEASE,CAR,BORROW,FIMANCE,RETURN,OWN,TERM,CONDITION,EXPECTATIONS,,,,,,,,,,,,,1103.6,13864.7,935.2,3520.4,2856.5,1704.3,376.1,5304.7,,,,,,,,,,,,
33,6,25,OAK,TREE,LEAVES,BIG,LARGE,HUGE,OLD,GREEN,ACORNS,GROUND,BRANCH,STORY,PICTURE,GRAND,IMPORTANCE,HISTORY,TIME,COMFORT,WOOD,FRAMES,DOORS,799.9,2288.1,952.5,440.8,416.6,520.6,1952.5,18448.7,3648.0,1912.4,463.9,992.3,3304.1,768.1,2176.5,3984.6,3376.3,6808.0,1240.4,392.3
33,7,31,SLAUGHTER,KILL,ANIMAL,NASTY,VICIOUS,CRUEL,MURDER,BLOOD,HANG,CUT,KNIFE,REMOVE,GORE,SCARED,FOOD,BUTCHERS,HOUSES,MESS,ABATTOIR,END,HARD,1302.3,1064.2,2279.9,2568.2,1632.2,1336.4,1136.3,1328.3,2199.3,584.1,4392.2,11208.2,8352.0,5936.3,3880.0,6864.0,4008.1,5360.0,7016.4,5176.2
33,8,33,SPOKESPERSON,SPEAKER,PARLIAMENT,MPS,CHAIR,VOICE,OPINION,PEOPLE,COMMUNITY,ADVOCATE,CONFIDENCE,TOPICS,STRONG,RALLY,GROUPS,STANDING,MICROPHONE,LOUD,TELEVISION,PROTESTS,TALKING,1160.9,464.0,1496.2,3568.1,2328.2,1152.2,2136.2,544.8,1263.8,4696.0,7712.2,3728.0,3656.3,2680.3,6639.4,1111.8,4375.4,8640.1,4583.8,5880.6
33,9,34,SPRAIN,INJURY,ANKLE,WRIST,FOOTBALL,SPORTS,GYMNASTICS,EXERCISE,PAIN,HOSPITAL,SUPPORT,BANDAGES,REST,RECOVERY,TIME,HEAL,PATIENCE,STRETCH,JUMP,FAST,WEAK,2120.0,415.2,464.7,1152.4,424.5,376.5,376.6,1055.9,608.2,1592.4,872.5,2320.0,312.4,11248.1,320.5,6448.4,12431.1,968.4,5816.3,1416.0
33,10,38,TORTOISE,ANIMAL,SHELL,HARD,SLOW,RACE,PEOPLE,CHILDREN,BOOKS,LETTUCE,GARDEN,WRINKLY,PICTURES,CREATURE,ROUND,GRASS,PARK,ZOO,,,,1575.5,2201.6,272.3,2448.2,8856.4,4779.2,1624.1,1752.3,11744.4,1992.3,3776.1,5391.3,5576.5,12000.2,11680.3,4656.0,1415.5,,,
34,1,1,ALPHABET,SONG,VOWELS,CONSTANANTS,LETTERS,WORDS,STORY,BOOKS,LEARNING,NURSERY,TEACHING,BLOCKS,SOUP,SPAGHETTI,RHYMES,READING,LIBRARY,TEACHER,PARENTS,STORYBOOK,MUSIC,902.1,428.1,513.7,966.5,1112.5,797.9,793.1,587.0,454.8,1047.1,3703.3,8545.0,947.1,8067.2,5132.6,1324.8,4797.5,2223.0,3743.3,12879.2
34,2,3,CANNONBALL,GUN POWDER,WAR,FIGHTING,CRIME,SWIMMING POOL,SPLASH,COMEDIANS,WET,LOUD,BLACK,SMOKE,DAMAGE,DESTRUCTION,CASTLE,OLD,CANNON,FIRED,FIRING,SPARK,BANG,2072.3,955.5,848.3,3101.2,1104.1,900.7,958.0,3456.5,1200.3,1152.9,566.0,551.0,732.0,691.3,2088.8,1281.6,911.5,923.1,1648.1,1667.6
34,3,4,COUPON,VOUCHER,DISCOUNT,SAVING,DEAL,SHOPPING,SAVING,MONEY,DOLLARS,AMERICAN,SUPERMARKET,BOOKLET,SALES,STOCK,CHRISTMAS,BARGAIN,SCAN,SMART,GOOD,CHEAP,BIG,873.6,613.5,908.3,535.7,672.6,969.0,762.5,2033.8,924.4,873.3,1551.1,3634.0,1012.4,1239.7,1229.3,6573.5,1893.4,5004.1,3919.0,7967.5
34,4,5,CUDDLE,HUG,WARM,HOT,SUFFOCATING,TOUCH,GRIEF,LOVE,CLOSE,ARMS,UNWANTED,SMOTHERING,FRIENDS,FAMILY,HUSBAND,WIFE,CHILD,DAUGHTER,SON,HAPPY,EXCITED,980.7,787.1,490.8,1224.2,1236.1,463.8,327.1,354.0,454.5,5093.8,4282.3,7083.6,699.2,578.1,877.8,522.6,1032.0,1179.8,5099.1,927.8
34,5,8,ENAMEL,PAINT,TEETH,HARD,SOLID,STRONG,LONG WEARING,NAIL POLISH,COLORS,CLEAR,TOUGH,WORN,DECAYED,DAMAGE,BATH,CHIPPED,WHITE,SHINY,SOLID,THINNING,YELLOW,657.9,322.4,391.3,434.6,629.4,1677.1,412.2,842.4,413.7,1624.0,4289.7,3734.8,5038.5,946.9,1014.8,17228.8,9389.2,9665.4,9623.5,2695.6
34,6,13,GEM,DIAMOND,RUBY,EMERALD,TAMZANITE,JEWELRY,RING,BRACELET,PENDANT,EXPENSIVE,CUT,CLARITY,SAPPHIRE,MONEY,SPARKLE,SHINE,WEALTH,FASHION,SPECIAL,GIFT,ENGAGEMENT,797.5,443.2,1333.3,1294.4,593.0,612.1,714.8,1085.9,856.6,677.4,339.3,3153.8,2318.8,876.1,563.8,2714.2,658.3,2627.0,1071.7,1069.1
34,7,23,MOUNTAIN,CLIMB,TALL,HILL,EXERCISE,OUTDOORS,BOOTS,CLIMBING,WALKING,CLOUDS,GRASS,TRESS,VIEWS,STEEP,PHOTOS,BEAUTIFUL,SCENIC,NATURE,FRESH AIR,BREEZY,SNOW,1101.1,367.6,402.9,471.8,791.1,758.8,836.0,1335.6,1274.8,1218.6,654.3,1184.2,5215.3,893.2,5857.4,681.1,1657.8,2882.9,1146.5,3904.3
34,8,26,PASTA,ITALY,SHAPES,SPAGHETTI,SAUCE,BREAD,CARBOHYDRATE,CARBONARA,SHELLS,SPIRALS,FOOD,LUNCH,DINNER,TASTY,FILLING,BOILING,SOFT,WHOLE WHEAT,BAKE,FRESH,TOMATO,891.8,2132.4,1055.5,488.9,566.3,887.6,692.1,2975.1,793.1,1652.7,864.6,1087.3,627.6,307.1,499.4,2403.1,2248.5,3741.5,1577.9,2550.5
34,9,27,PEACOCK,BIRD,FEATHER,BRIGHT,COLORFUL,PROUD,BLUE,GREEN,EYES,PATTERN,PUFF,STRUTTING,BIG,SCARY,BITE,SCRATCH,PRETTY,ELEGANT,MALE,TALL,FAST,809.8,603.7,1661.2,439.3,11966.9,489.2,378.1,502.1,1400.2,4239.3,386.3,8953.4,2316.0,980.6,1185.9,1265.1,2094.1,754.9,3686.3,3928.8
34,10,28,PUKE,SICK,VOMIT,ILLNESS,PHOBIA,SMELL,DISGUSTING,PANIC,EXIT,GAG,GAG,SWEATING,FLU,HANGOVER,NASTY,PHOBIA,BUG,SICKNESS,CONTAGIOUS,GERMS,POISON,839.2,654.7,611.5,357.5,1133.8,490.0,1165.4,2737.7,3759.4,950.0,11188.7,977.4,2037.8,4528.6,2698.1,9748.6,450.7,743.6,4634.3,5529.6
35,1,1,ALPHABET,LETTERS,VENACULAR,SPELLING,PHONICS,NAMES,CAPITAL,LOWER CASE,CONSTANANT,VERB,NOUN,ADJECTIVE,SENTENCE,WORDS,LANGUAGE,LITERACY,READING,WRITING,BOOKS,CHART,LEARNING,904.3,867.6,656.1,8285.9,2174.9,3276.0,616.0,2695.8,1855.7,2925.5,9875.2,954.0,895.2,8315.3,595.8,1004.9,1327.6,2406.2,2015.1,5606.1
35,2,3,CANNONBALL,CANNON,WAR,SHIP,SWIMMING,POOL,DIVE,JUMP,DIVING BOARD,GUN POWDER,BRITISH,FRENCH,ARMADA,OCEAN,DEVASTATION,DESTRUCTION,POWER,FORCE,FLAME,BOAT,DROWN,1327.9,815.8,1626.6,915.6,746.1,795.6,1006.3,678.1,3356.2,3654.8,439.9,625.9,3668.0,5658.4,886.1,1311.1,2605.8,6216.0,8595.2,1815.1
35,3,4,COUPON,VOUCHER,CUTTING,COLLECT,REDEMPTION,REDEEM,REUSE,DISCOUNT,OFFER,PRICE,REDUCTION,REDUCE,DEAL,DISCOUNT,GIFT,FREE,SAVING,MONEY,BILL,RECEIPT,COST,1916.5,1456.3,745.1,795.8,604.9,1134.4,445.3,629.0,3956.4,854.0,664.7,5791.1,2886.1,8305.3,3931.7,3605.4,506.4,5095.1,1184.5,764.1
35,4,5,CUDDLE,HUG,EMBRACE,LOVE,HOPE,COMFORT,WARM,SOFT,HAPPY,SAD,FRIEND,MOTHER,FATHER,RELATIVES,TOUCH,EMBRACE,DREAM,TOGETHER,ONE,REASSURE,HELP,1167.0,736.1,2285.9,428.8,3916.1,4125.9,835.9,3085.7,706.9,8175.9,815.6,705.8,835.0,2986.7,1156.3,5415.5,4232.8,2995.9,3717.1,1601.2
35,5,8,ENAMEL,TEETH,WHITE,METAL,GLAZE,PROTECT,POLISH,FILM,FRONT,COVER,CLEAN,ERODE,STAIN,SCALE,CROCKERY,PLATE,BOWL,BATH,RESTORE,REPLACE,WHITEN,975.8,3915.4,2235.7,2886.3,525.2,270.2,4956.0,3196.1,5705.5,3685.7,1275.4,1888.7,3606.2,10575.2,3733.9,1154.2,3275.3,12074.6,7083.5,12056.2
35,6,13,GEM,STONE,PRECIOUS,ICE,MIDGET,DIAMOND,RUBY,EMERALD,SEMI PRECIOUS,PRECIOUS,YELLOW,RED,CLARITY,RARE,VALUE,PRICE,COST,GOLD,RING,SETTING,DEPTH,1331.0,1535.3,1135.0,755.9,2616.3,1066.4,1579.6,1564.5,644.9,765.9,815.4,666.0,3666.4,4479.6,1585.9,756.0,7324.7,2415.5,1474.1,6005.9
35,7,23,MOUNTAIN,TALL,CLIMB,HIGH,SCHALE,ROCKY,STEEP,GRADIENT,SNOWY,PEAK,GOAT,ALPINE,OXYGEN,LAKE,BOOTS,AXE,MONT BLANC,SKIING,SNOW,ALPS,SKIS,960.8,876.1,505.7,3756.3,5175.7,896.1,3285.9,2056.2,896.1,6455.6,2896.0,5756.2,2554.2,5076.2,1876.4,7337.0,3046.0,2282.5,5356.3,2708.5
35,8,26,PASTA,ITALY,ITALIAN,PENNE,SPAGHETTI,LASAGNE,SAUCE,CARBONARA,BOLOGNESE,PAN,WATER,FORK,STRAIN,DRAIN,ROLL,FLOUR,MACHINE,RESTAURANT,TOMATO,SAVORY,CHEESE,866.7,754.3,1468.1,1038.1,324.6,2707.0,987.0,1185.6,6616.8,1890.4,2560.1,3237.6,6436.4,3897.2,1166.8,5096.6,3438.6,1966.8,2917.8,1807.5
35,9,27,PEACOCK,BIRD,FANCY,BEAUTIFUL,BLUE,GREEN,LOUD,SQUACK,FEATHERS,PLUME,PLUMMAGE,EYES,CROWN,REGAL,RESPLENDANT,MESMERIZE,ELEGANT,ALOOF,FREE,ROAMING,WILD,1318.2,1666.5,715.2,1635.3,780.8,775.4,1475.8,3051.2,585.7,716.0,3387.9,4486.3,2855.6,1626.5,8095.2,3475.2,2696.1,3476.8,674.8,3834.9
35,10,28,PUKE,SICK,VOMIT,SPEW,ILL,BOKE,MESS,CLEAN,BLEACH,POORLY,GROSS,SMELLY,CARROTS,HORRIBLE,UNHEALTHY,BULIMIA,TOILET,BOWL,BED,WATER,REHYDRATE,887.6,1417.2,858.0,1807.5,3437.4,3564.6,1264.0,1658.2,1158.9,3297.7,2537.8,5347.6,9658.1,4597.7,1437.5,4768.5,1153.0,2618.9,8069.2,1037.9
36,1,2,BATTLE,FIGHT,WIN,LOSE,CONFLICT,CLASH,ARGUE,COMBAT,ASSAULT,CASTLE,ACTION,BOMBING,GUNS,ARMOR,WAR,WORLD WAR,HASTINGS,SPEARS,HORSES,STRUGGLE,BLOOD,2794.0,617.7,482.1,2168.0,956.2,1194.6,651.0,3922.0,3405.1,562.1,1084.6,1057.2,2003.5,449.0,2832.0,5664.3,3418.1,1003.2,7720.9,3308.7
36,2,11,FOLD,NAPKIN,PAPER,CARD,CLOTHES,PAGE,IRONING,PAPER PLANES,,,,,,,,,,,,,,1062.8,1667.5,1566.5,8991.4,2857.8,5014.1,16587.0,,,,,,,,,,,,,
36,3,16,HEROIN,DRUGS,COCAINE,WEED,HERO,CANABIS,DEATH,OVERDOSE,NEEDLES,HIV,ECSTASY,MUSHROOMS,LSD,HOSPITAL,WITHDRAWAL,HOMELESS,SUFFER,ADDICTION,STEROIDS,PROGRAM,STREET,2854.0,505.7,4164.6,1388.1,1703.5,3865.3,571.1,1032.8,5153.7,1233.6,1048.2,2549.0,4336.4,3865.7,3727.5,5323.7,293.3,2872.6,4610.7,6405.3
36,4,17,KIDNEY,STONES,FAILURE,DISEASE,DIALYSIS,BEANS,DONOR,INFECTION,WATER,FLUSH,PAINS,TRANSPLANT,RENAL,DRINKING,LI,,,,,,,1004.7,1256.3,569.7,1407.0,1334.3,5579.1,1520.5,1302.1,1866.5,4750.1,1915.2,5120.0,2287.7,19480.2,,,,,,
36,5,20,MAGNIFY,ENLARGE,MAKE BIG,DEEPEN,AMPLIFY,ENHANCE,MAGNIFYING GLASS,MICROSCOPE,CLEAR,EXPAND,SCIENCE,INTENSIFY,BLOW UP,MAXIMIZE,INCREASE,BURN,SUNLIGHT BURN,FIRE,LOOK,SEE,EYES,1381.0,765.3,1080.6,808.0,621.2,3158.3,3135.4,7491.3,502.1,379.1,7187.9,11685.6,722.8,421.7,9590.5,1928.0,4724.5,4041.4,443.6,1281.0
36,6,21,MONASTERY,MONK,RELIGIOUS,ABBEY,CASTLE,PRIORY,BOYS,MEN,BROTHER,PRAYERS,ROBE,SILENCE,HERMIT,LONE,SINGLE,NUN,COMMUNITY,VOWS,WORSHIP,GOD,ABBOT,1437.8,3935.7,4828.6,1191.9,932.8,1007.9,706.6,783.9,11238.0,2527.4,627.5,757.1,871.3,2922.7,13127.7,4907.9,1298.2,1524.4,1481.0,5319.1
36,7,29,RADIO,MUSIC,DJ,TRANSMIT,RECORD,WIRELESS,WAVES,TELEG,,,,,,,,,,,,,,1479.4,1281.5,2816.0,1445.5,1665.1,6473.0,18797.9,,,,,,,,,,,,,
36,8,32,SPANK,SMACK,EROTIC,SLIPPER,BELT,CANE,WALLOP,WACK,HIT,CLOBBER,CRY,HIDE,HURT,PAIN,LASH,PUNISH,PUNCH,WHIP,THRASH,SWIPE,SLAP,1401.2,7757.7,7363.1,1235.7,1126.3,1507.7,1708.7,5327.8,1039.4,3817.8,3611.0,1324.3,479.1,414.5,1867.0,1822.1,2054.9,6190.3,3835.6,3416.7
36,9,36,STOMACH,ACHE,PAIN,FULL,BLOATED,HUNGRY,CHUBBY,BELLY BUTTON,STRETCH MARKS,HURT,RUB,,,,,,,,,,,1619.1,891.9,2496.4,963.7,775.4,4752.3,1671.5,4108.8,12031.4,4549.3,,,,,,,,,,
36,10,37,TEXTILE,CLOTHING,CLOTH,FABRIC,FIBER,COTTON,YARN,LINEN,WASHING,SATIN,MATERIAL,DESIGN,WEAVE,TREAD,THREAD,SILK,RECYCLE,WOOL,POLYESTER,NYLON,BAGS,1860.8,633.4,771.7,1500.2,1138.5,1282.8,1066.0,2668.9,925.6,1897.7,3029.6,434.8,791.2,1828.1,6966.9,436.6,449.1,683.5,637.4,13180.0
37,1,9,FARMYARD,ANIMALS,COWS,SHEEP,HORSES,BARN,HAY,COCKEREL,CHICKENS,EGGS,LAY,COLLECT,FARMER,WIFE,MUCK,EARLY,TRACTOR,FIELDS,HARVEST,GATHER,FEED,1244.7,771.2,442.7,514.0,1152.6,1159.5,1856.1,3169.6,543.1,884.9,3772.6,11295.0,2741.2,512.9,974.5,2010.8,1031.0,5756.0,6030.3,10420.1
37,2,10,FIG,FRUIT,SEEDS,TASTE,PUDDING,DESSERT,BREAKFAST,SKIN,PEEL,SCOOP,FRUIT SALAD,SEASONAL,,,,,,,,,,1022.2,2101.5,3047.8,3170.8,13314.7,1460.9,2792.1,1316.4,2796.1,5101.5,7251.4,,,,,,,,,
37,3,12,FRAGMENT,PIECE,BROKEN,SMASH,TINY,BROKEN,CUT,SLIVER,GLASS,CHINA,POTTERY,BRUSH,SWEEP,CAREFUL,MIND,,,,,,,6856.3,1341.8,638.5,1253.7,5668.2,8686.7,2837.1,790.8,5814.9,2521.7,1555.6,942.4,823.1,17093.2,,,,,,
37,4,14,GROUNDHOG,DAY,SAD,REPEAT,BORING,LONG,AGAIN,DARK,DEEP,REPEAT,ANIMAL,LONG,FREQUENT,ALWAYS,DAILY,FREQUENT,MAYBE,SOMETIMES,,,,1007.0,1925.3,881.2,1866.1,1706.1,829.3,4093.2,373.2,2217.9,11345.1,4512.8,6491.8,4991.5,9025.5,5645.7,2627.0,2411.9,,,
37,5,22,MOSQUITO,BITE,ITCH,ANNOYING,INSECT,BUZZ,NIGHT,BLOOD,SUCKER,ANGRY,KILL,PAIN,WEEP,DARK,SWELL,RED,SCRATCH,SWAT,NET,ABROAD,HEAT,1138.3,453.5,1985.7,2047.4,1130.0,902.3,4727.7,819.0,8961.1,9424.3,2592.0,2468.2,2769.6,5142.9,3653.5,7166.9,5973.1,3319.5,1099.4,1123.1
37,6,24,NAPKIN,TABLE,DINNER,LAP,SPILL,CLEAN,WIPE,SWAN,DESIGN,SETTING,PLACE,CUTLERY,WRAP,PICTURES,CLOTH,PAPER,LAYERS,FALL,BIB,BIN,REUSABLE,1312.5,2807.0,2289.7,1016.1,638.2,2854.8,1648.5,1589.6,3595.2,8033.7,6327.8,613.4,5520.1,5712.1,890.1,1005.5,4687.8,2743.9,4835.8,11878.8
37,7,30,RHUBARB,GROW,GARDEN,CRUMBLE,CUSTARD,CROWN,SWEET,SOUR,CUT,RED,LEAVES,SUGAR,PIE,STALK,TASTY,ICECREAM,CREAM,STEW,CHOP,EAT,YUMMY,993.1,848.7,980.5,1225.4,3462.4,792.4,603.2,1885.9,1582.2,1039.8,1643.4,1027.2,1974.3,4570.1,8950.8,1099.8,2345.4,6310.3,2132.8,1489.2
37,8,35,SPREAD,BUTTER,KNIFE,CHOCOLATE,JAM,BREAD,CHEESE,CAKE MIX,CREAM,FILLING,CONCRETE,PLASTER,SANDWICH,TOAST,CRACKERS,EAGLE,FINGERS,LEGS,,,,734.1,2381.4,2591.5,2837.2,9802.1,1916.9,12279.2,4629.4,850.7,8162.4,3564.8,12464.3,835.1,980.1,8591.5,1617.3,1468.9,,,
37,9,39,TOWER,HIGH,ROUND,PRINCESS,RAPUNZEL,CLIMB,STAIRS,BELL,LONDON,JEWELS,PRISONER,TALL,PIZA,LEANING,FAMOUS,TOURISTS,EIFFEL,BLACKPOOL,FUN,DANCING,BALLROOM,1310.1,1038.3,2349.4,1094.1,2346.2,705.7,873.0,3891.8,6790.3,1153.3,11425.9,1400.4,4294.9,3673.6,4998.0,13467.2,6951.3,1584.9,3119.1,919.7
37,10,40,XYLOPHONE,TUNE,HIT,BANG,CHILD,COLORS,COLORFUL,METAL,STICK,HAMMER,BEAT,MUSICIAN,MUSIC,ORCHESTRA,PLAY,NOTES,TUNEFUL,TUNELESS,TODDLER,TOY,INSTRUMENT,1330.7,643.1,821.6,3100.5,1252.2,1127.9,6183.8,3989.9,907.6,1088.7,4352.0,760.6,1185.8,451.6,7259.2,2950.3,1283.4,1075.8,4014.8,807.9
38,1,1,ALPHABET,GREEK,LETTERS,WORDS,ORDER,NUMBERS,COMPANY,GOOGLE,SPELL,,,,,,,,,,,,,766.2,495.5,440.7,1308.5,387.7,4890.9,352.9,18859.1,,,,,,,,,,,,
38,2,3,CANNONBALL,CANNON,HARD,HEAVY,WEAPON,ATTACK,FORT,PIRATES,SHIP,BLAST,BOOM,EXPLODE,SHOOT,ROUND,DENSE,WAR,SHOOT,OLD,DANGEROUS,SCARY,SCARY,1035.5,1269.6,712.1,881.4,1592.6,996.9,608.3,271.9,400.9,656.7,2576.7,5386.7,1293.2,419.4,15908.8,4559.8,8540.5,5572.7,3979.5,7625.2
38,3,4,COUPON,VOUCHER,DISCOUNT,CODE,MONEY,HAPPY,DELIGHTED,PERCENTAGE,SAVINGS,GOOD,SCAN,FREE,FREEBIE,WINNER,,,,,,,,952.6,319.8,788.1,569.4,2098.9,395.0,9384.5,441.4,4320.1,426.7,2011.0,400.8,6864.0,,,,,,,
38,4,5,CUDDLE,HUG,CARE,LOVING,EMBRACE,INTIMATE,WARMTH,LOVE,COMFORT,CONTENT,HAPPY,,,,,,,,,,,724.3,940.2,552.0,380.3,366.6,482.8,10807.0,7569.5,8051.9,7221.3,,,,,,,,,,
38,5,8,ENAMEL,TOOTH,DECAY,DENTIST,PAIN,PROTECTION,TOOTHBRUSH,TOOTHPASTE,BATHROOM,CERAMIC,NERVE,GUM,BRUSHING,SENSITIVE,FILLING,HARD,SHINY,CHEW,BRITTLE,WEAR,DRILL,874.7,1038.4,590.3,653.7,1980.4,821.8,608.3,1480.0,518.0,536.6,1259.4,948.5,2114.1,403.6,1146.7,687.4,9140.1,5339.0,4343.5,7768.0
38,6,13,GEM,PRECIOUS,SHINY,VALUABLE,EXPENSIVE,DIAMOND,SAPPHIRE,EMERALD,RUBY,CRYSTAL,JEWELRY,JEWEL,GEMSTONE,OPAL,TOPAZ,BRILLIANT,,,,,,910.3,539.0,708.6,189.3,388.0,298.9,328.8,361.6,254.4,9791.5,1658.7,2536.2,3189.2,318.3,11318.8,,,,,
38,7,23,MOUNTAIN,PEAK,SUMMIT,CLIMB,SNOW,AVALANCHE,ICE,ROCKS,SHEER,CLIFF,HIGH,CLOUDS,DANGEROUS,SHERPA,OXYGEN,BREATHLESS,CAMPING,COLD,BITTER,FREEZING,FROZEN,989.1,484.9,311.0,723.2,375.1,963.1,392.8,605.6,1533.5,588.2,463.4,1785.4,1254.7,9625.2,2216.9,1753.4,7846.5,1440.3,1312.3,702.6
38,8,26,PASTA,FUSILLI,PENNE,SPAGHETTI,LINGUINE,ITALIAN,FOOD,BASIC,GARLIC,ONION,TOMATO,CREAM,PESTO,,,,,,,,,767.1,405.1,457.8,501.1,3844.1,1233.1,2760.8,296.0,357.3,855.4,503.2,335.0,,,,,,,,
38,9,27,PEACOCK,BIRD,BEAUTIFUL,COLORFUL,PRIDEFUL,ANIMAL,AVIAN,FARM,,,,,,,,,,,,,,1360.5,338.2,235.2,716.9,313.5,5993.6,5532.0,,,,,,,,,,,,,
38,10,28,PUKE,SICK,VOMIT,CHUNDER,THROW UP,ILL,POORLY,UNWELL,BILE,SMELLY,SONG,GIP,GROSS,HANGOVER,HORRIBLE,NASTY,GRIM,UNHYGIENIC,FOOD,ALCOHOL,POISON,929.5,441.0,316.6,467.6,1280.7,432.9,471.4,1628.9,1872.9,5267.1,5723.6,4098.3,15894.5,9056.4,3793.4,292.8,6347.0,5024.7,718.6,3594.3
39,1,6,DIAGRAM,AXIS,MATHS,SCIENCE,DATA,PLOT,SCATTER,PIE,LINE,BAR,STACK,SIMPLE,PRESENTABLE,LECTURE,LESSON,BOOK,SUMMARY,ANALYZE,,,,2209.0,891.8,4681.5,2683.9,1537.4,857.8,229.6,313.8,312.8,7132.7,5435.2,4834.3,961.4,315.3,761.3,5389.8,1433.2,,,
39,2,7,DOORMAT,SHOES,HALLWAY,HOME,CLEAN,WIPE,DIRTY,WELCOMING,HYGIENIC,BRISTLE,BROWN,,,,,,,,,,,1347.5,718.6,884.1,446.3,380.6,2209.3,345.5,1286.1,16054.5,1655.4,,,,,,,,,,
39,3,15,GUST,AIR,WIND,FRESH,WET,REFRESHING,ANNOYING,COLD,WINTER,AUTUMN,UNPLEASANT,WIND CHIMES,NOISY,HOWLING,MESS,DAMAGE,NATURE,FORCE,ENERGY,,,1701.6,455.6,441.0,1016.0,5374.9,1250.0,2452.9,4910.6,318.2,4114.6,4104.9,3345.0,362.9,14366.6,5605.5,4453.7,689.0,3802.7,,
39,4,18,KITCHEN,HOME,COOK,FOOD,APPLIANCES,WORKTOP,MARBLE,GRANITE,LAMINATE,MDF,UNITS,FLOORING,TILING,DISHWASHER,STOVE,OVEN,FREEZER,PLATES,CUTLERY,COFFEE,TEA,1119.8,1610.7,374.6,896.8,1339.3,416.6,120.8,218.5,310.1,283.9,678.9,270.7,1805.4,1440.5,269.5,1167.2,813.0,688.5,13484.8,588.4
39,5,19,LEASE,CAR,FINANCE,FLAT,HOME,RENT,LANDLORD,ARREARS,DEBT,MORTGAGE,FREEHOLD,EXPENSE,,,,,,,,,,1134.4,655.1,483.7,462.8,1009.7,234.7,2894.9,1133.9,1223.1,313.8,5107.8,,,,,,,,,
39,6,25,OAK,TREE,FURNITURE,TABLE,BROWN,FLOOR,FOREST,WOOD,NATURE,BIG,STRONG,BEAUTIFUL,DELUXE,AXE,CHAINSAW,DEFORESTATION,SAD,WILDLIFE,,,,937.9,1178.8,174.6,432.0,281.9,3224.9,1047.0,2414.6,2256.5,5453.3,3666.1,3185.5,9830.7,856.5,3129.0,5260.6,15773.1,,,
39,7,31,SLAUGHTER,ANIMAL,FARM,COW,PIG,LAMB,SCREAM,SADNESS,BLOOD,MURDER,BUTCHER,CRUEL,AVOIDABLE,ROOM,SINISTER,EVIL,,,,,,2127.6,708.7,943.4,301.7,2069.1,2205.3,692.2,358.4,176.1,1784.0,7254.7,2441.2,263.6,9707.4,16451.0,,,,,
