participant_id,age,gender,first_language,monolingual,item_id,trial_order,stimulus,word,word_position,question,response,rt,first_pass_duration,right_bounded_duration,go_past_duration,accuracy
1,33.0,female,English,1,4,23,He stayed against the wall.,stayed,2,,,164.0,164.0,164.0,164.0,
1,33.0,female,English,1,4,23,He stayed against the wall.,against,3,,,248.0,376.0,376.0,376.0,
1,33.0,female,English,1,4,23,He stayed against the wall.,the,4,,,500.0,500.0,500.0,500.0,
1,33.0,female,English,1,4,23,He stayed against the wall.,wall.,5,,,72.0,528.0,528.0,528.0,
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,John,1,Did Bernard hit John?,y,56.0,308.0,308.0,308.0,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,gave,2,Did Bernard hit John?,y,148.0,256.0,256.0,256.0,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,Bernard,3,Did Bernard hit John?,y,144.0,144.0,144.0,144.0,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,a,4,Did Bernard hit John?,y,,,,,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,hard,5,Did Bernard hit John?,y,320.0,320.0,320.0,320.0,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,slap,6,Did Bernard hit John?,y,232.0,348.0,348.0,348.0,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,on,7,Did Bernard hit John?,y,,,,,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,the,8,Did Bernard hit John?,y,260.0,260.0,260.0,260.0,0.0
1,33.0,female,English,1,97,24,John gave Bernard a hard slap on the head.,head.,9,Did Bernard hit John?,y,292.0,292.0,292.0,776.0,0.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,Ken,1,Was Ken in a bad mood?,y,220.0,344.0,344.0,344.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,just,2,Was Ken in a bad mood?,y,188.0,388.0,388.0,388.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,hoped,3,Was Ken in a bad mood?,y,324.0,324.0,324.0,324.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,he,4,Was Ken in a bad mood?,y,172.0,172.0,172.0,172.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,wasn't,5,Was Ken in a bad mood?,y,200.0,200.0,472.0,632.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,taking,6,Was Ken in a bad mood?,y,348.0,348.0,348.0,348.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,his,7,Was Ken in a bad mood?,y,252.0,252.0,252.0,252.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,temper,8,Was Ken in a bad mood?,y,420.0,420.0,420.0,420.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,out,9,Was Ken in a bad mood?,y,256.0,256.0,256.0,256.0,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,on,10,Was Ken in a bad mood?,y,,,,,1.0
1,33.0,female,English,1,136,25,Ken just hoped he wasn't taking his temper out on Chris.,Chris.,11,Was Ken in a bad mood?,y,828.0,828.0,1116.0,4128.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,Sam,1,Did Sam feel good about himself?,y,300.0,300.0,300.0,300.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,felt,2,Did Sam feel good about himself?,y,152.0,152.0,152.0,152.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,proud,3,Did Sam feel good about himself?,y,276.0,276.0,276.0,276.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,when,4,Did Sam feel good about himself?,y,240.0,240.0,240.0,240.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,he,5,Did Sam feel good about himself?,y,216.0,216.0,216.0,216.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,went,6,Did Sam feel good about himself?,y,412.0,412.0,412.0,412.0,1.0
1,33.0,female,English,1,42,26,Sam felt proud when he went home.,home.,7,Did Sam feel good about himself?,y,424.0,424.0,424.0,836.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,It,1,Had Philip been in prison for over a month?,n,344.0,344.0,344.0,344.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,had,2,Had Philip been in prison for over a month?,n,,,,,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,been,3,Had Philip been in prison for over a month?,n,260.0,436.0,436.0,436.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,two,4,Had Philip been in prison for over a month?,n,124.0,124.0,124.0,124.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,weeks,5,Had Philip been in prison for over a month?,n,,,,,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,since,6,Had Philip been in prison for over a month?,n,168.0,168.0,168.0,168.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,Philip,7,Had Philip been in prison for over a month?,n,156.0,156.0,156.0,156.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,had,8,Had Philip been in prison for over a month?,n,344.0,344.0,344.0,344.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,been,9,Had Philip been in prison for over a month?,n,260.0,260.0,260.0,260.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,sent,10,Had Philip been in prison for over a month?,n,180.0,180.0,180.0,180.0,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,to,11,Had Philip been in prison for over a month?,n,,,,,1.0
1,33.0,female,English,1,164,27,It had been two weeks since Philip had been sent to prison.,prison.,12,Had Philip been in prison for over a month?,n,172.0,172.0,296.0,1112.0,1.0
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,Ted,1,,,288.0,288.0,288.0,288.0,
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,smiled,2,,,244.0,244.0,244.0,244.0,
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,and,3,,,220.0,220.0,220.0,220.0,
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,bit,4,,,116.0,116.0,116.0,116.0,
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,his,5,,,296.0,296.0,296.0,296.0,
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,bottom,6,,,148.0,148.0,296.0,1484.0,
1,33.0,female,English,1,46,28,Ted smiled and bit his bottom lip.,lip.,7,,,148.0,148.0,316.0,1048.0,
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,I,1,Do I believe that I will lose?,n,,,,,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,shall,2,Do I believe that I will lose?,n,376.0,376.0,376.0,376.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,have,3,Do I believe that I will lose?,n,244.0,244.0,244.0,244.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,a,4,Do I believe that I will lose?,n,,,,,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,victory,5,Do I believe that I will lose?,n,244.0,400.0,400.0,400.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,and,6,Do I believe that I will lose?,n,228.0,228.0,228.0,228.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,I,7,Do I believe that I will lose?,n,,,,,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,want,8,Do I believe that I will lose?,n,340.0,340.0,800.0,2344.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,it,9,Do I believe that I will lose?,n,,,,,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,to,10,Do I believe that I will lose?,n,216.0,216.0,216.0,216.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,be,11,Do I believe that I will lose?,n,256.0,256.0,256.0,256.0,1.0
1,33.0,female,English,1,161,29,I shall have a victory and I want it to be remembered.,remembered.,12,Do I believe that I will lose?,n,108.0,664.0,664.0,664.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,Bob,1,Does Bob smoke?,y,316.0,724.0,724.0,724.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,sat,2,Does Bob smoke?,y,,,,,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,at,3,Does Bob smoke?,y,308.0,308.0,308.0,308.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,the,4,Does Bob smoke?,y,,,,,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,entrance,5,Does Bob smoke?,y,120.0,120.0,120.0,120.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,to,6,Does Bob smoke?,y,148.0,516.0,516.0,516.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,the,7,Does Bob smoke?,y,204.0,204.0,204.0,204.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,warehouse,8,Does Bob smoke?,y,260.0,260.0,260.0,260.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,and,9,Does Bob smoke?,y,,,,,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,made,10,Does Bob smoke?,y,256.0,468.0,468.0,468.0,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,up,11,Does Bob smoke?,y,,,,,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,a,12,Does Bob smoke?,y,,,,,1.0
1,33.0,female,English,1,198,30,Bob sat at the entrance to the warehouse and made up a cigarette.,cigarette.,13,Does Bob smoke?,y,188.0,188.0,312.0,784.0,1.0
1,33.0,female,English,1,23,31,I don't want to hear it.,I,1,,,,,,,
1,33.0,female,English,1,23,31,I don't want to hear it.,don't,2,,,156.0,156.0,428.0,608.0,
1,33.0,female,English,1,23,31,I don't want to hear it.,want,3,,,160.0,412.0,528.0,744.0,
1,33.0,female,English,1,23,31,I don't want to hear it.,to,4,,,,,,,
1,33.0,female,English,1,23,31,I don't want to hear it.,hear,5,,,188.0,188.0,188.0,188.0,
1,33.0,female,English,1,23,31,I don't want to hear it.,it.,6,,,168.0,168.0,168.0,308.0,
1,33.0,female,English,1,24,32,I knew I heard your voice.,I,1,Did anyone hear a voice?,y,,,,,1.0
1,33.0,female,English,1,24,32,I knew I heard your voice.,knew,2,Did anyone hear a voice?,y,272.0,444.0,444.0,444.0,1.0
1,33.0,female,English,1,24,32,I knew I heard your voice.,I,3,Did anyone hear a voice?,y,,,,,1.0
1,33.0,female,English,1,24,32,I knew I heard your voice.,heard,4,Did anyone hear a voice?,y,324.0,324.0,324.0,324.0,1.0
1,33.0,female,English,1,24,32,I knew I heard your voice.,your,5,Did anyone hear a voice?,y,280.0,280.0,600.0,944.0,1.0
1,33.0,female,English,1,24,32,I knew I heard your voice.,voice.,6,Did anyone hear a voice?,y,,,,,1.0
1,33.0,female,English,1,18,33,He needed putting in his place.,He,1,,,248.0,352.0,352.0,352.0,
1,33.0,female,English,1,18,33,He needed putting in his place.,needed,2,,,160.0,312.0,312.0,312.0,
1,33.0,female,English,1,18,33,He needed putting in his place.,putting,3,,,156.0,156.0,156.0,156.0,
1,33.0,female,English,1,18,33,He needed putting in his place.,in,4,,,304.0,304.0,664.0,1124.0,
1,33.0,female,English,1,18,33,He needed putting in his place.,his,5,,,248.0,248.0,248.0,248.0,
1,33.0,female,English,1,18,33,He needed putting in his place.,place.,6,,,264.0,264.0,264.0,264.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,He,1,,,60.0,312.0,312.0,312.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,went,2,,,,,,,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,to,3,,,236.0,236.0,236.0,236.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,the,4,,,96.0,96.0,96.0,96.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,door,5,,,140.0,140.0,140.0,140.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,and,6,,,,,,,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,walked,7,,,228.0,228.0,228.0,228.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,out,8,,,196.0,196.0,196.0,196.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,of,9,,,,,,,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,the,10,,,128.0,128.0,128.0,336.0,
1,33.0,female,English,1,134,34,He went to the door and walked out of the room.,room.,11,,,164.0,164.0,164.0,164.0,
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,Despite,1,Did Frank thank the young soldier?,n,252.0,416.0,416.0,416.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,what,2,Did Frank thank the young soldier?,n,148.0,148.0,148.0,148.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,Frank,3,Did Frank thank the young soldier?,n,184.0,184.0,184.0,184.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,had,4,Did Frank thank the young soldier?,n,288.0,288.0,288.0,288.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,told,5,Did Frank thank the young soldier?,n,240.0,240.0,240.0,240.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,her,6,Did Frank thank the young soldier?,n,,,,,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,Ellen,7,Did Frank thank the young soldier?,n,132.0,132.0,484.0,664.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,thanked,8,Did Frank thank the young soldier?,n,300.0,300.0,300.0,300.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,the,9,Did Frank thank the young soldier?,n,,,,,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,young,10,Did Frank thank the young soldier?,n,268.0,508.0,508.0,508.0,1.0
1,33.0,female,English,1,130,35,Despite what Frank had told her Ellen thanked the young soldier.,soldier.,11,Did Frank thank the young soldier?,n,256.0,256.0,404.0,2896.0,1.0
1,33.0,female,English,1,185,36,Bruce is looking for someone to take the spare room in his flat.,Bruce,1,Does Bruce need a flat mate?,y,264.0,264.0,264.0,3420.0,1.0
1,33.0,female,English,1,185,36,Bruce is looking for someone to take the spare room in his flat.,is,2,Does Bruce need a flat mate?,y,,,,,1.0
1,33.0,female,English,1,185,36,Bruce is looking for someone to take the spare room in his flat.,looking,3,Does Bruce need a flat mate?,y,,,,,1.0
1,33.0,female,English,1,185,36,Bruce is looking for someone to take the spare room in his flat.,for,4,Does Bruce need a flat mate?,y,,,,,1.0
1,33.0,female,English,1,185,36,Bruce is looking for someone to take the spare room in his flat.,someone,5,Does Bruce need a flat mate?,y,,,,,1.0
1,33.0,female,English,1,185,36,Bruce is looking for someone to take the spare room in his flat.,to,6,Does Bruce need a flat mate?,y,,,,,1.0
