experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t4,4,word_decoding,bendigolo,mendigo,bendito,sadness,5433.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t5,5,word_decoding,furieta,rabia,rabieta,anger,8317.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t6,6,word_decoding,bailetín,carnaval,boletin,happiness,6684.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t7,7,word_decoding,chismolo,rumor,chismoso,anger,6083.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t8,8,word_decoding,dastro,intruso,desastre,fear,5201.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t9,9,word_decoding,distantación,lejanía,distante,sadness,5300.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t10,10,word_decoding,frórico,eufórico,fluor,happiness,7167.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t11,11,word_decoding,puntiaguja,espada,puntiaguda,fear,6616.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t12,12,word_decoding,fierdo,hedor,fiordo,disgust,6154.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t13,13,word_decoding,fiminos,piojos,felinos,disgust,7021.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t14,14,word_decoding,queranza,añoranza,esperanza,sadness,4833.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t15,15,word_decoding,plareja,novio,pareja,happiness,7233.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t16,16,word_decoding,landado,enfadado,ladeado,anger,8296.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t17,17,word_decoding,descín,ruina,desden,sadness,3413.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t18,18,word_decoding,clespiente,veneno,despiste,fear,7154.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t19,19,word_decoding,residuera,basura,papelera,disgust,5754.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t20,20,word_decoding,flastación,visión,fluctuación,happiness,8900.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t21,21,word_decoding,desabete,censura,desobedecer,disgust,8404.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_9,exp2_t22,22,word_decoding,dinería,lotería,banco,happiness,5121.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t0,0,word_decoding,argola,pistola,gargola,fear,24560.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t1,1,word_decoding,eniecido,enemigo,vencido,anger,18353.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t2,2,word_decoding,descín,ruina,decir,sadness,36845.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t3,3,word_decoding,landado,enfadado,candado,anger,6466,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t4,4,word_decoding,fierdo,hedor,fiordo,disgust,12905.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t5,5,word_decoding,bailetín,carnaval,maletín,happiness,11902.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t6,6,word_decoding,dastro,intruso,diestro,fear,19241.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t7,7,word_decoding,furieta,rabia,furia,anger,8932,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t8,8,word_decoding,bendigolo,mendigo,mendigo,sadness,14570.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t9,9,word_decoding,clespiente,veneno,serpiente,fear,10815.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t10,10,word_decoding,distantación,lejanía,distancia,sadness,12087.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t11,11,word_decoding,plareja,novio,pareja,happiness,7721.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t12,12,word_decoding,residuera,basura,residente,disgust,10699.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t13,13,word_decoding,fiminos,piojos,femenino,disgust,16653.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t14,14,word_decoding,dinería,lotería,dinero,happiness,5349.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t15,15,word_decoding,valacer,cadáver,avalar,sadness,40340,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t16,16,word_decoding,enjauladero,prisión,enjaular,fear,8632.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t17,17,word_decoding,palabrostio,insulto,palabrota,anger,7406.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t18,18,word_decoding,fumaika,tabaco,fumar,disgust,23315.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t19,19,word_decoding,chismolo,rumor,chisme,anger,7126.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t20,20,word_decoding,queranza,añoranza,quebrar,sadness,47354.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t21,21,word_decoding,flastación,visión,gestación,happiness,79019,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_10,exp2_t22,22,word_decoding,frórico,eufórico,eufórico,happiness,22361.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t0,0,word_decoding,palabrostio,insulto,palabra,anger,6441.4,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t1,1,word_decoding,valacer,cadáver,valer,sadness,4535.6,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t2,2,word_decoding,fiminos,piojos,femenino,disgust,12443.3,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t3,3,word_decoding,desabete,censura,debates,disgust,11309.8,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t4,4,word_decoding,landado,enfadado,aterrizado,anger,15641.7,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t5,5,word_decoding,chismolo,rumor,cotilla,anger,11336.3,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t6,6,word_decoding,plareja,novio,pareja,happiness,7436.2,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t7,7,word_decoding,dastro,intruso,diestro,fear,4645.8,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t8,8,word_decoding,puntiaguja,espada,puntiagudo,fear,10966.7,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t9,9,word_decoding,residuera,basura,desagüe,disgust,12725.2,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t10,10,word_decoding,fumaika,tabaco,fumada,disgust,10518.3,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t11,11,word_decoding,eniecido,enemigo,empequeñecido,anger,15481.4,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t12,12,word_decoding,bailetín,carnaval,boletín,happiness,5441.5,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t13,13,word_decoding,argola,pistola,argolla,fear,13086.7,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t14,14,word_decoding,furieta,rabia,furia,anger,7989,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t15,15,word_decoding,distantación,lejanía,lejanía,sadness,9884.5,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t16,16,word_decoding,bendigolo,mendigo,bendecido,sadness,10921.5,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t17,17,word_decoding,dinería,lotería,banco,happiness,25353.4,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t18,18,word_decoding,enjauladero,prisión,cerrojo,fear,7713.2,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t19,19,word_decoding,queranza,añoranza,querer,sadness,7530,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t20,20,word_decoding,clespiente,veneno,resplandeciente,fear,25978.9,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t21,21,word_decoding,frórico,eufórico,florido,happiness,14028.5,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t22,22,word_decoding,descín,ruina,delfín,sadness,28971.3,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t23,23,word_decoding,fierdo,hedor,fiordo,disgust,5440.2,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_11,exp2_t24,24,word_decoding,flastación,visión,frustración,happiness,9109.2,30,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t0,0,word_decoding,argola,pistola,argolla,fear,11181.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t1,1,word_decoding,queranza,añoranza,esperanza,sadness,8199.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t2,2,word_decoding,flastación,visión,deslumbrar,happiness,9733.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t3,3,word_decoding,fierdo,hedor,fiero,disgust,5549.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t4,4,word_decoding,bendigolo,mendigo,bengala,sadness,23261.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t5,5,word_decoding,desabete,censura,reventa,disgust,38328.5,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t6,6,word_decoding,distantación,lejanía,distanciamiento,sadness,9331.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t7,7,word_decoding,descín,ruina,delfin,sadness,17747.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t8,8,word_decoding,chismolo,rumor,chismoso,anger,8847.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t9,9,word_decoding,enjauladero,prisión,carcel,fear,7215.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t10,10,word_decoding,bailetín,carnaval,bailarin,happiness,8681,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t11,11,word_decoding,frórico,eufórico,frigorifico,happiness,74673.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t12,12,word_decoding,palabrostio,insulto,palabrota,anger,7849.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t13,13,word_decoding,landado,enfadado,candado,anger,4866,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t14,14,word_decoding,furieta,rabia,furgoneta,anger,7065.5,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t15,15,word_decoding,eniecido,enemigo,nacido,anger,13630.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t16,16,word_decoding,dinería,lotería,banco,happiness,5732.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t17,17,word_decoding,fumaika,tabaco,cachimba,disgust,9664.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t18,18,word_decoding,clespiente,veneno,serpiente,fear,6581.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t19,19,word_decoding,puntiaguja,espada,puntiaguda,fear,15697.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t20,20,word_decoding,fiminos,piojos,gatos,disgust,7415.5,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t21,21,word_decoding,valacer,cadáver,balacera,sadness,58223.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t22,22,word_decoding,dastro,intruso,rastro,fear,16332.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t23,23,word_decoding,plareja,novio,pareja,happiness,6681.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_12,exp2_t24,24,word_decoding,residuera,basura,papelera,disgust,8598.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t0,0,word_decoding,fierdo,hedor,miedo,disgust,4467,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t1,1,word_decoding,clespiente,veneno,serpiente,fear,7333,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t2,2,word_decoding,enjauladero,prisión,perrera,fear,7499,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t3,3,word_decoding,dastro,intruso,padrastro,fear,4632,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t4,4,word_decoding,eniecido,enemigo,ennegrecido,anger,7266,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t5,5,word_decoding,residuera,basura,residuos,disgust,7435,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t6,6,word_decoding,fiminos,piojos,mininos,disgust,4399,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t7,7,word_decoding,furieta,rabia,rabieta,anger,4233,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t8,8,word_decoding,puntiaguja,espada,puntiagudo,fear,5765,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t9,9,word_decoding,descín,ruina,delfin,sadness,5832,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t10,10,word_decoding,desabete,censura,desobediente,disgust,6166,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t11,11,word_decoding,chismolo,rumor,chismoso,anger,4600,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t12,12,word_decoding,plareja,novio,pareja,happiness,3697,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t13,13,word_decoding,dinería,lotería,dinero,happiness,6033,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t14,14,word_decoding,bendigolo,mendigo,bendecir,sadness,14301,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t15,15,word_decoding,landado,enfadado,lanzado,anger,6167,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t16,16,word_decoding,argola,pistola,gárgola,fear,15549,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t17,17,word_decoding,distantación,lejanía,distanciación,sadness,6966,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t18,18,word_decoding,flastación,visión,falso,happiness,10699,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t19,19,word_decoding,frórico,eufórico,colico,happiness,4601,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t20,20,word_decoding,palabrostio,insulto,palabrota,anger,6766,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t21,21,word_decoding,bailetín,carnaval,bailarín,happiness,9500,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t22,22,word_decoding,valacer,cadáver,baile,sadness,6032,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t23,23,word_decoding,fumaika,tabaco,cigarro,disgust,12032,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_13,exp2_t24,24,word_decoding,queranza,añoranza,esperanza,sadness,4833,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t0,0,word_decoding,eniecido,enemigo,encendido,anger,6600.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t1,1,word_decoding,bendigolo,mendigo,mendigo,sadness,11917.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t2,2,word_decoding,dastro,intruso,gastronomía,fear,9233,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t3,3,word_decoding,plareja,novio,palabreja,happiness,11251.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t4,4,word_decoding,valacer,cadáver,balancearse,sadness,11534.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t5,5,word_decoding,chismolo,rumor,chismoso,anger,4766.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t6,6,word_decoding,enjauladero,prisión,prisión,fear,11700.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t7,7,word_decoding,dinería,lotería,cena,happiness,9017,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t8,8,word_decoding,desabete,censura,diabetes,disgust,4600.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t9,9,word_decoding,fiminos,piojos,fiordos,disgust,14300.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t10,10,word_decoding,bailetín,carnaval,bailarín,happiness,8499.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t11,11,word_decoding,flastación,visión,flagelación,happiness,6316.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t12,12,word_decoding,palabrostio,insulto,insulto,anger,8833.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t13,13,word_decoding,clespiente,veneno,serpiente,fear,6583.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t14,14,word_decoding,fumaika,tabaco,fumadora,disgust,5566.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t15,15,word_decoding,queranza,añoranza,esperanza,sadness,7999.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t16,16,word_decoding,frórico,eufórico,frío,happiness,6233.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t17,17,word_decoding,argola,pistola,agrícola,fear,10567.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t18,18,word_decoding,residuera,basura,residente,disgust,3049.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t19,19,word_decoding,furieta,rabia,enfurecer,anger,20267.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t20,20,word_decoding,fierdo,hedor,fiordo,disgust,8799.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_14,exp2_t21,21,word_decoding,landado,enfadado,candado,anger,10950.7,18,female,keypress
