experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,correct_response,accuracy,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t14,14,emotion_decoding,fierdo,hedor,disgust,disgust,1,disgust,3625,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t15,15,emotion_decoding,dastro,intruso,sadness,fear,0,fear,1787,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t16,16,emotion_decoding,desabete,censura,anger,disgust,0,disgust,3524,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t17,17,emotion_decoding,eniecido,enemigo,sadness,anger,0,anger,4211,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t18,18,emotion_decoding,plareja,novio,anger,happiness,0,happiness,6300,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t19,19,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,9077,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t20,20,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,1519,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t21,21,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2840,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t22,22,emotion_decoding,clespiente,veneno,fear,fear,1,fear,2889,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t23,23,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1419,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_8,exp3_t24,24,emotion_decoding,fiminos,piojos,sadness,disgust,0,disgust,5447,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t0,0,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,4661.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t1,1,emotion_decoding,bendigolo,mendigo,fear,sadness,0,sadness,3446.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t2,2,emotion_decoding,desabete,censura,disgust,disgust,1,disgust,4044.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t3,3,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1547.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t4,4,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,3712.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t5,5,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,3012.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t6,6,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,2928,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t7,7,emotion_decoding,residuera,basura,anger,disgust,0,disgust,3745.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t8,8,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,2195.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t9,9,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,2813,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t10,10,emotion_decoding,flastación,visión,fear,happiness,0,happiness,3062.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t11,11,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,1397.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t12,12,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,4128.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t13,13,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,3979.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t14,14,emotion_decoding,dastro,intruso,anger,fear,0,fear,5259.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t15,15,emotion_decoding,valacer,cadáver,disgust,sadness,0,sadness,3261.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t16,16,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,6514.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t17,17,emotion_decoding,argola,pistola,sadness,fear,0,fear,2946.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t18,18,emotion_decoding,furieta,rabia,anger,anger,1,anger,2263.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t19,19,emotion_decoding,queranza,añoranza,sadness,sadness,1,sadness,2228.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t20,20,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,5345.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t21,21,emotion_decoding,landado,enfadado,anger,anger,1,anger,2129.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t22,22,emotion_decoding,clespiente,veneno,disgust,fear,0,fear,2845,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_9,exp3_t23,23,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,3111.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t0,0,emotion_decoding,puntiaguja,espada,anger,fear,0,fear,2898.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t1,1,emotion_decoding,flastación,visión,disgust,happiness,0,happiness,6931.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t2,2,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,1432.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t3,3,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1448.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t4,4,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,2698,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t5,5,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,3131.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t6,6,emotion_decoding,clespiente,veneno,fear,fear,1,fear,6265.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t7,7,emotion_decoding,furieta,rabia,anger,anger,1,anger,8148.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t8,8,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,4148,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t9,9,emotion_decoding,landado,enfadado,anger,anger,1,anger,2515.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t10,10,emotion_decoding,fumaika,tabaco,sadness,disgust,0,disgust,4381.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t11,11,emotion_decoding,plareja,novio,fear,happiness,0,happiness,3614.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t12,12,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,3795.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t13,13,emotion_decoding,distantación,lejanía,fear,sadness,0,sadness,2882.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t14,14,emotion_decoding,desabete,censura,anger,disgust,0,disgust,2648.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t15,15,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,8382.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t16,16,emotion_decoding,dastro,intruso,disgust,fear,0,fear,2415,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t17,17,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,2098.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t18,18,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,3365.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t19,19,emotion_decoding,enjauladero,prisión,anger,fear,0,fear,4381.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t20,20,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,1714.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t21,21,emotion_decoding,argola,pistola,disgust,fear,0,fear,4915,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_10,exp3_t22,22,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1765.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t0,0,emotion_decoding,argola,pistola,disgust,fear,0,fear,2147.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t1,1,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,6781.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t2,2,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,2879.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t3,3,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,4162,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t4,4,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,1362.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t5,5,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1613.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t6,6,emotion_decoding,landado,enfadado,sadness,anger,0,anger,4729.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t7,7,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,3697.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t8,8,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1729.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t9,9,emotion_decoding,furieta,rabia,anger,anger,1,anger,1214.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t10,10,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,3698.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t11,11,emotion_decoding,enjauladero,prisión,sadness,fear,0,fear,1480.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t12,12,emotion_decoding,clespiente,veneno,fear,fear,1,fear,6082.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t13,13,emotion_decoding,flastación,visión,sadness,happiness,0,happiness,2746.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t14,14,emotion_decoding,desabete,censura,anger,disgust,0,disgust,9623.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t15,15,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1965.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t16,16,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,6962.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t17,17,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,8765.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t18,18,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,6766.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t19,19,emotion_decoding,frórico,eufórico,sadness,happiness,0,happiness,5565.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t20,20,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,1247.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t21,21,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,4411.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_11,exp3_t22,22,emotion_decoding,dastro,intruso,anger,fear,0,fear,2783.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t0,0,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,4243.3,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t1,1,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,1996.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t2,2,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,3709.3,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t3,3,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,3128.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t4,4,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2226.9,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t5,5,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,3895.3,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t6,6,emotion_decoding,dastro,intruso,sadness,fear,0,fear,7876.2,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t7,7,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,1897.8,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t8,8,emotion_decoding,palabrostio,insulto,happiness,anger,0,anger,13752.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t9,9,emotion_decoding,bendigolo,mendigo,anger,sadness,0,sadness,2813.2,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t10,10,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,2412.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t11,11,emotion_decoding,chismolo,rumor,disgust,anger,0,anger,2978.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t12,12,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,2712,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t13,13,emotion_decoding,enjauladero,prisión,happiness,fear,0,fear,2878.3,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t14,14,emotion_decoding,puntiaguja,espada,happiness,fear,0,fear,7273.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t15,15,emotion_decoding,argola,pistola,happiness,fear,0,fear,8846.7,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t16,16,emotion_decoding,desabete,censura,anger,disgust,0,disgust,3160.7,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t17,17,emotion_decoding,landado,enfadado,fear,anger,0,anger,6908.9,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t18,18,emotion_decoding,descín,ruina,sadness,sadness,1,sadness,2727.2,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t19,19,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,3825.6,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t20,20,emotion_decoding,flastación,visión,disgust,happiness,0,happiness,2947,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t21,21,emotion_decoding,clespiente,veneno,fear,fear,1,fear,3811,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t22,22,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,2443.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t23,23,emotion_decoding,furieta,rabia,happiness,anger,0,anger,12587.9,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_12,exp3_t24,24,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,1647.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t0,0,emotion_decoding,chismolo,rumor,disgust,anger,0,anger,4693.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t1,1,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1429.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t2,2,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,2279.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t3,3,emotion_decoding,landado,enfadado,fear,anger,0,anger,3277.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t4,4,emotion_decoding,argola,pistola,disgust,fear,0,fear,6451.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t5,5,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,4143.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t6,6,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,2929,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t7,7,emotion_decoding,descín,ruina,anger,sadness,0,sadness,4237.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t8,8,emotion_decoding,fumaika,tabaco,anger,disgust,0,disgust,2011.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t9,9,emotion_decoding,puntiaguja,espada,sadness,fear,0,fear,3442,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t10,10,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,2180.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t11,11,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,1445,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t12,12,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,1628.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t13,13,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,1263.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t14,14,emotion_decoding,furieta,rabia,anger,anger,1,anger,1013,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t15,15,emotion_decoding,clespiente,veneno,anger,fear,0,fear,5474.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t16,16,emotion_decoding,dastro,intruso,disgust,fear,0,fear,1812.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t17,17,emotion_decoding,desabete,censura,anger,disgust,0,disgust,3861.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t18,18,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,1495.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t19,19,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,2511.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_13,exp3_t20,20,emotion_decoding,flastación,visión,anger,happiness,0,happiness,2710.7,18,female,keypress
